Gene ID	UniProt/TrEMBL Accession
ENSG00000231048	
ENSG00000141255	I3L4R7
ENSG00000129636	H3BUJ1
ENSG00000231048	
ENSG00000168883	B9A018
ENSG00000141255	I3L517
ENSG00000205571	U3KPX7
ENSG00000164118	
ENSG00000141255	I3L4D7
ENSG00000168010	F5H7B6
ENSG00000231048	A0A0G2JHS1
ENSG00000239389	C9JA99
ENSG00000116641	
ENSG00000150753	B7ZAR1
ENSG00000164118	D6RBX1
ENSG00000141255	I3L1L5
ENSG00000178031	
ENSG00000189001	K7ESC4
ENSG00000005243	
ENSG00000263309	A0A024R1X9
ENSG00000239389	
ENSG00000168010	H0YGJ8
ENSG00000141255	I3L3S6
ENSG00000150753	
ENSG00000165501	
ENSG00000141255	
ENSG00000005243	J3QS21
ENSG00000164118	
ENSG00000123636	H7BXK5
ENSG00000178031	
ENSG00000205571	
ENSG00000205571	
ENSG00000129636	I3L1X7
ENSG00000143194	E9JVC4
ENSG00000205571	E7EQZ4
ENSG00000164118	
ENSG00000280041	A0A096LPJ6
ENSG00000005243	J3QQQ5
ENSG00000189001	
ENSG00000129636	H3BQ64
ENSG00000178031	F8WEP3
ENSG00000173821	I3L3H9
ENSG00000197859	
ENSG00000168010	H0YGE3
ENSG00000101336	H7C5P9
ENSG00000005243	A0A0G2JLH9
ENSG00000164118	D6RBX1
ENSG00000178031	A6NIB9
ENSG00000174446	A0A024R5X1
ENSG00000225830	E7EV46
ENSG00000263309	
ENSG00000166595	
ENSG00000198826	
ENSG00000101336	H7BXG4
ENSG00000164118	D6RGX6
ENSG00000168010	H0YFG0
ENSG00000174446	A0A024R5X1
ENSG00000074800	K7EM90
ENSG00000178031	
ENSG00000143194	
ENSG00000166595	J3KS95
ENSG00000225830	E7EV46
ENSG00000178031	
ENSG00000164118	D6RC25
ENSG00000123636	H7C092
ENSG00000150753	D6RIZ7
ENSG00000168010	H0YG67
ENSG00000197859	B1B0D4
ENSG00000116641	
ENSG00000168883	
ENSG00000174446	A0A024R5X1
ENSG00000225830	D6R9X7
ENSG00000168010	H0YF72
ENSG00000239389	
ENSG00000189001	
ENSG00000166595	J3QLT9
ENSG00000147059	A0A024R9W1
ENSG00000074800	K7ERS8
ENSG00000174446	H3BQA0
ENSG00000166595	H3BNV7
ENSG00000168010	H0YG45
ENSG00000197859	
ENSG00000206452	Q5RIP0
ENSG00000164118	
ENSG00000086062	
ENSG00000168010	H0YFC3
ENSG00000165996	
ENSG00000164118	
ENSG00000165501	
ENSG00000086062	Q86XA6
ENSG00000168010	H0YFZ7
ENSG00000160014	B4DJ51
ENSG00000165996	J3KT94
ENSG00000101336	
ENSG00000179546	
ENSG00000101336	
ENSG00000174446	A0A024R5X1
ENSG00000165501	G3V5H2
ENSG00000165996	J3KS69
ENSG00000259164	H3BS24
ENSG00000162779	D6REE1
ENSG00000123636	F6VJC3
ENSG00000131389	A0A087WZ59
ENSG00000174446	H3BSI3
ENSG00000104856	
ENSG00000168883	
ENSG00000165996	A6NP58
ENSG00000211720	A0A0K0K1C0
ENSG00000157502	
ENSG00000123636	C9JCA6
ENSG00000147059	A0A024R9W1
ENSG00000101336	J3KPD6
ENSG00000178031	
ENSG00000168883	F8WC91
ENSG00000174446	
ENSG00000206452	A0A140T9Q4
ENSG00000157502	
ENSG00000132781	E9PP34
ENSG00000174446	H3BSI3
ENSG00000157502	
ENSG00000104856	D6RIV7
ENSG00000178031	
ENSG00000132781	E5KP25
ENSG00000116641	
ENSG00000135702	
ENSG00000132781	E9PNY0
ENSG00000275837	A0A0G2JSE9
ENSG00000165501	Q6P393
ENSG00000168883	
ENSG00000106399	A4D105
ENSG00000123636	A0A0A0MR97
ENSG00000116641	A0A1B0GWE0
ENSG00000104856	D6R992
ENSG00000178031	A2A343
ENSG00000263309	Q9UFN7
ENSG00000160014	M0QZ52
ENSG00000132781	H0YCA8
ENSG00000135702	H3BMG8
ENSG00000147059	A0A087X074
ENSG00000116641	
ENSG00000178031	H7BYE3
ENSG00000101336	
ENSG00000116641	
ENSG00000110025	E5KQS5
ENSG00000168883	A0A087WW31
ENSG00000116641	
ENSG00000109265	A0A0D9SFJ2
ENSG00000263309	Q9UFN7
ENSG00000006576	
ENSG00000106399	B5MC59
ENSG00000104856	K7ERX9
ENSG00000101336	J3KPD6
ENSG00000263309	J3QR55
ENSG00000160551	A0A024QZ70
ENSG00000198488	E9PJ79
ENSG00000100784	
ENSG00000263309	K7EPI0
ENSG00000106399	A4D105
ENSG00000187815	
ENSG00000110025	E9PNI5
ENSG00000180205	
ENSG00000168883	A0A087X1B2
ENSG00000110025	E9PMW6
ENSG00000129911	
ENSG00000168883	
ENSG00000106399	B5MC59
ENSG00000187815	
ENSG00000006576	
ENSG00000116641	A0A0U1RR97
ENSG00000118434	
ENSG00000230669	Q5JNW7
ENSG00000043591	
ENSG00000110025	E9PK26
ENSG00000100784	
ENSG00000160551	
ENSG00000104856	
ENSG00000279643	A0A0G2JQ92
ENSG00000160539	
ENSG00000279643	B4E101
ENSG00000279643	G3V0F3
ENSG00000006576	
ENSG00000279643	B4E101
ENSG00000171450	
ENSG00000198488	A8K9Q8
ENSG00000100784	H0YJE1
ENSG00000160539	X6R886
ENSG00000279643	A0A0G2JQ92
ENSG00000206452	A0A0G2JPT2
ENSG00000006576	
ENSG00000279643	A0A0G2JQ92
ENSG00000129911	
ENSG00000100784	
ENSG00000279643	H7C1A2
ENSG00000006576	
ENSG00000110025	
ENSG00000129911	A0A087WWX5
ENSG00000116641	A0A1B0GUE9
ENSG00000160014	Q96HY3
ENSG00000100784	G3V2D1
ENSG00000006576	
ENSG00000129911	
ENSG00000106078	J3KR05
ENSG00000006576	
ENSG00000100784	G3V4D7
ENSG00000160014	Q96HY3
ENSG00000116641	A0A0U1RQJ5
ENSG00000109332	A0A024RDH2
ENSG00000169953	
ENSG00000090932	
ENSG00000116641	A0A0U1RRC1
ENSG00000110025	E9PR81
ENSG00000230669	X5CMJ9
ENSG00000090932	M0R177
ENSG00000116641	A0A0U1RQG7
ENSG00000183576	A0A024R6K3
ENSG00000185559	G3XAH5
ENSG00000109332	A0A024RDH2
ENSG00000230669	
ENSG00000169953	
ENSG00000109265	A0A1B0GWF1
ENSG00000160014	Q96HY3
ENSG00000109332	A0A024RDH2
ENSG00000108861	
ENSG00000175087	X6RHF8
ENSG00000167257	
ENSG00000090932	
ENSG00000160014	B4DJ51
ENSG00000036549	
ENSG00000108861	K7ELG5
ENSG00000116641	
ENSG00000281935	A0A0J9YY17
ENSG00000129538	W0UV93
ENSG00000116641	A0A0C4DGY6
ENSG00000108861	K7ES89
ENSG00000120008	
ENSG00000137288	V5IRT4
ENSG00000198826	
ENSG00000116641	A0A0U1RQT6
ENSG00000116641	A0A1B0GVW2
ENSG00000108861	K7EPK5
ENSG00000150456	A0A024RDN3
ENSG00000198826	
ENSG00000281935	F5H515
ENSG00000127838	A0A024R415
ENSG00000129538	W0UV93
ENSG00000274887	
ENSG00000206394	Q5SRT3
ENSG00000036549	
ENSG00000274887	
ENSG00000175087	
ENSG00000101557	
ENSG00000169953	
ENSG00000281935	H0YGZ2
ENSG00000006576	
ENSG00000198826	H3BR51
ENSG00000206394	Q5SRT3
ENSG00000275837	G5E975
ENSG00000274887	A0A0G2JPS7
ENSG00000148362	
ENSG00000119283	F8W8C1
ENSG00000282431	
ENSG00000175087	
ENSG00000137288	
ENSG00000129538	W0UV93
ENSG00000135899	
ENSG00000137288	Q5TAQ0
ENSG00000211769	A0A0A0MTA4
ENSG00000175087	
ENSG00000150456	A0A024RDN3
ENSG00000036549	C9JUA4
ENSG00000211448	
ENSG00000211448	
ENSG00000116675	S4R305
ENSG00000036549	C9J283
ENSG00000275837	
ENSG00000101557	
ENSG00000274887	D2DJS5
ENSG00000129538	G3V357
ENSG00000275837	
ENSG00000274887	G8JLN4
ENSG00000167257	A0A024R3D4
ENSG00000198826	
ENSG00000183576	C9K0W5
ENSG00000135899	
ENSG00000275837	B5MCL5
ENSG00000211448	
ENSG00000211448	
ENSG00000167257	E9PN76
ENSG00000101557	J3QQT6
ENSG00000127838	
ENSG00000206394	Q5SRT3
ENSG00000198826	H3BQ41
ENSG00000176261	F6SII6
ENSG00000168454	F5H6S7
ENSG00000119283	
ENSG00000127838	
ENSG00000206394	Q5SRT3
ENSG00000110756	G3V159
ENSG00000129538	W0UV93
ENSG00000168454	J3QSG5
ENSG00000135899	G5E9C0
ENSG00000062096	
ENSG00000106078	H7C1N2
ENSG00000211448	H0YJQ8
ENSG00000119283	
ENSG00000206394	Q5SRT3
ENSG00000234602	I6L8E2
ENSG00000135899	
ENSG00000109332	
ENSG00000104419	
ENSG00000062096	
ENSG00000125650	M0QYK2
ENSG00000168454	
ENSG00000211448	A0A0A0MTQ2
ENSG00000211448	A0A0A0MTQ2
ENSG00000211448	A0A0A0MTQ2
ENSG00000219545	A0A1B0GWD2
ENSG00000167257	A0A024R3D4
ENSG00000281935	A0A0J9YWH2
ENSG00000115268	A0A0B4J2B4
ENSG00000183576	C9K0W5
ENSG00000211448	G3V2A7
ENSG00000219545	A4D104
ENSG00000109265	
ENSG00000125650	
ENSG00000211448	H0YJ42
ENSG00000219545	A0A1B0GUC2
ENSG00000211448	G3V3A8
ENSG00000234602	
ENSG00000211448	
ENSG00000101557	A6NJA2
ENSG00000175985	
ENSG00000183576	
ENSG00000135899	E7EM70
ENSG00000168454	A0A140VJY8
ENSG00000211448	
ENSG00000170153	
ENSG00000183576	Q6NXR6
ENSG00000115268	K7EM56
ENSG00000135899	C9JZQ4
ENSG00000109265	
ENSG00000157103	A0A024R2G0
ENSG00000183576	C9K0W5
ENSG00000132958	
ENSG00000157103	C9J5P8
ENSG00000185559	
ENSG00000211448	J3KQY5
ENSG00000116675	
ENSG00000101557	
ENSG00000109332	A0A024RDH2
ENSG00000109265	R4GNI9
ENSG00000187566	
ENSG00000132958	G3V171
ENSG00000170153	
ENSG00000277833	Q6H2H3
ENSG00000135049	A0A024R288
ENSG00000181499	
ENSG00000168454	
ENSG00000132958	
ENSG00000281484	A0A0G2JRS5
ENSG00000170153	
ENSG00000101557	J3KS55
ENSG00000109332	H9KV45
ENSG00000183576	C9K0W5
ENSG00000153187	
ENSG00000139915	
ENSG00000277833	
ENSG00000185559	
ENSG00000101557	R4GNB0
ENSG00000135899	E9PHK4
ENSG00000116675	
ENSG00000109332	A0A024RDH2
ENSG00000185559	G3V2R7
ENSG00000170153	
ENSG00000281484	A0A0G2JRT0
ENSG00000109265	F5H1N7
ENSG00000170153	D6RIE5
ENSG00000145040	
ENSG00000163982	
ENSG00000109332	A0A024RDH2
ENSG00000198445	
ENSG00000132958	
ENSG00000267635	A0A140TA67
ENSG00000144481	W8DTH1
ENSG00000197376	
ENSG00000116675	
ENSG00000281484	C9JLA2
ENSG00000104419	E5RJ98
ENSG00000139915	
ENSG00000132958	
ENSG00000153187	
ENSG00000132958	
ENSG00000135049	
ENSG00000160298	H0YCB6
ENSG00000187514	F8WCE8
ENSG00000139915	G3V5Z1
ENSG00000109332	D6RAH7
ENSG00000135049	
ENSG00000177479	Q6IBL8
ENSG00000110756	F5GWM5
ENSG00000104419	
ENSG00000215425	H0YCC6
ENSG00000162734	B1AKZ4
ENSG00000281192	A0A0D9SGF0
ENSG00000139915	H0YJ52
ENSG00000156313	
ENSG00000104419	E7ESM1
ENSG00000274707	A0A0G2JPC4
ENSG00000109332	
ENSG00000115268	
ENSG00000170605	A0A126GW01
ENSG00000162734	B1AKZ5
ENSG00000139915	E9PMG9
ENSG00000109332	D6RAH7
ENSG00000144481	F8WD55
ENSG00000139915	G3V5U0
ENSG00000162734	
ENSG00000115268	S4R417
ENSG00000160111	
ENSG00000165730	
ENSG00000115268	A0A0B4J2B4
ENSG00000106078	
ENSG00000115268	S4R456
ENSG00000109332	D6RAH7
ENSG00000160111	M0R0Z5
ENSG00000109332	D6RAH7
ENSG00000068137	
ENSG00000106078	H7C2C4
ENSG00000115268	K7EQJ5
ENSG00000139266	
ENSG00000104419	
ENSG00000100056	
ENSG00000106078	
ENSG00000165730	
ENSG00000139915	A0A0A0MSW6
ENSG00000115268	K7EM56
ENSG00000035141	
ENSG00000104419	E5RJY1
ENSG00000156313	
ENSG00000139266	
ENSG00000109332	D6RJB3
ENSG00000274707	A0A0G2JPC4
ENSG00000062716	
ENSG00000135049	J3KNS1
ENSG00000169981	
ENSG00000111962	
ENSG00000144481	A0A0C4DFT0
ENSG00000115268	K7ELC2
ENSG00000109332	D6R933
ENSG00000106078	
ENSG00000100056	F8WEF8
ENSG00000144481	
ENSG00000062716	K7EL93
ENSG00000035141	C9J2Y4
ENSG00000106078	A0A0J9YWK3
ENSG00000109332	D6R9F6
ENSG00000165730	
ENSG00000156313	A0A0S2Z4Y6
ENSG00000068137	
ENSG00000062716	K7EMN6
ENSG00000104419	E5RIM2
ENSG00000035141	E7EQY1
ENSG00000106078	C9J9X1
ENSG00000165730	
ENSG00000169981	C9JGS9
ENSG00000062716	K7EL74
ENSG00000156313	H7C4H4
ENSG00000115268	K7EJ78
ENSG00000144481	H0Y7P0
ENSG00000106078	
ENSG00000109332	D6RAW0
ENSG00000035141	C9JF51
ENSG00000115268	
ENSG00000169981	C9JGR2
ENSG00000109332	D6R9F6
ENSG00000115268	K7EM56
ENSG00000062716	K7EM96
ENSG00000104419	E5RIV1
ENSG00000213420	
ENSG00000153187	Q5RI18
ENSG00000169981	C9J011
ENSG00000109332	D6RA11
ENSG00000109332	D6R933
ENSG00000164136	
ENSG00000156313	
ENSG00000144481	H7BZP4
ENSG00000062716	K7ELS2
ENSG00000062716	K7ENU2
ENSG00000109332	D6R980
ENSG00000062716	K7EMI0
ENSG00000166181	E9PQK6
ENSG00000183559	H0Y758
ENSG00000156313	H7C4L1
ENSG00000062716	K7EK01
ENSG00000164136	
ENSG00000157119	
ENSG00000109332	D6RIZ3
ENSG00000169981	C9J011
ENSG00000136161	
ENSG00000062716	K7EL46
ENSG00000169981	C9J011
ENSG00000213420	A0A0J9YXG7
ENSG00000062716	K7EPE7
ENSG00000165102	
ENSG00000183559	
ENSG00000104419	E5RG99
ENSG00000165102	E5RH11
ENSG00000109332	D6R933
ENSG00000104419	E5RGM5
ENSG00000162779	
ENSG00000206280	
ENSG00000164136	
ENSG00000162460	
ENSG00000120008	S4R451
ENSG00000109332	D6RGD0
ENSG00000165102	E5RJC4
ENSG00000114857	A0A024R2N6
ENSG00000104419	E5RIR1
ENSG00000156313	
ENSG00000164136	
ENSG00000110756	F5H6Q8
ENSG00000144481	A0A0A0MSV2
ENSG00000206280	A2AB93
ENSG00000104419	E5RIR1
ENSG00000165102	E5RGH7
ENSG00000104419	E5RH82
ENSG00000012983	A0A0A0MQR1
ENSG00000164136	
ENSG00000162779	D6R9B7
ENSG00000160111	M0R3G7
ENSG00000165102	H0YAZ0
ENSG00000104419	E5RI76
ENSG00000177479	Q6IBL8
ENSG00000165102	E5RJN0
ENSG00000274438	K7R1S5
ENSG00000106462	G3XAL2
ENSG00000120008	S4R3Z0
ENSG00000109332	A0A024RDH2
ENSG00000104419	E5RK17
ENSG00000160298	
ENSG00000164136	
ENSG00000162779	D6RDY4
ENSG00000104419	E5RGG6
ENSG00000177479	C9JBC5
ENSG00000160298	H7C1T9
ENSG00000184908	
ENSG00000198865	A0A024R043
ENSG00000109332	A0A087WY85
ENSG00000226321	
ENSG00000120008	S4R3P9
ENSG00000160111	M0QXH3
ENSG00000198865	
ENSG00000184908	
ENSG00000177479	C9JCL4
ENSG00000160298	
ENSG00000184908	Q5T5Q6
ENSG00000177479	C9JAU2
ENSG00000131389	A0A087WY96
ENSG00000104419	
ENSG00000112343	A0A024QZY4
ENSG00000176261	A8K0B5
ENSG00000151005	A0A140VKC2
ENSG00000012983	G3V4Q4
ENSG00000176261	A0A087X1H4
ENSG00000131389	A0A087WYN0
ENSG00000134049	
ENSG00000176261	A0A087X0V4
ENSG00000134905	
ENSG00000068137	X6R3U4
ENSG00000003436	
ENSG00000184908	A0A087X136
ENSG00000179817	
ENSG00000160111	
ENSG00000012983	G3V5C6
ENSG00000159723	C6SUN5
ENSG00000068137	K7EK04
ENSG00000179817	A0A087WZ45
ENSG00000012983	G3V4T8
ENSG00000105679	A0A0K0K1K1
ENSG00000179673	
ENSG00000003436	C9JBB3
ENSG00000254737	A0A126GWS5
ENSG00000012983	G3V3V7
ENSG00000160298	
ENSG00000233801	
ENSG00000105679	K7EMB2
ENSG00000094804	A0A024R1S2
ENSG00000105679	K7EP73
ENSG00000136161	B4E372
ENSG00000094804	J3QLN7
ENSG00000160298	
ENSG00000153814	H0Y403
ENSG00000100483	
ENSG00000003436	C9JKV3
ENSG00000094804	J3KTI7
ENSG00000136161	B4DWG0
ENSG00000177479	F8WCS4
ENSG00000003436	
ENSG00000094804	J3QR52
ENSG00000176261	A0A087WW18
ENSG00000128617	Q0PJU0
ENSG00000176261	
ENSG00000136161	
ENSG00000167656	
ENSG00000131389	
ENSG00000235905	A0A0G2JJP1
ENSG00000003436	
ENSG00000160298	
ENSG00000235905	H0Y5R0
ENSG00000164294	
ENSG00000003436	C9JQ14
ENSG00000003436	C9JQ14
ENSG00000162779	A6H900
ENSG00000100483	
ENSG00000003436	C9JT76
ENSG00000170819	
ENSG00000003436	C9J103
ENSG00000131389	A0A087WYY8
ENSG00000160111	F8W7D1
ENSG00000105290	F5GZ08
ENSG00000100483	
ENSG00000003436	C9JP39
ENSG00000131389	C9JPV1
ENSG00000235905	
ENSG00000164294	J3KNB5
ENSG00000153814	
ENSG00000162779	B1AM31
ENSG00000131389	H7C1B9
ENSG00000003436	
ENSG00000276780	
ENSG00000276780	E9PPY0
ENSG00000160298	C9JH41
ENSG00000176261	S4R426
ENSG00000187514	B8ZZA1
ENSG00000164294	E7ETY7
ENSG00000131389	
ENSG00000153814	C9JWY1
ENSG00000083444	Q5JXB8
ENSG00000153814	C9JGY8
ENSG00000162779	A6H900
ENSG00000167196	
ENSG00000187514	Q53S24
ENSG00000153814	F8WD35
ENSG00000235905	A0A0G2JL27
ENSG00000205542	A2VCK8
ENSG00000014824	A0A0S2Z514
ENSG00000152240	K7EJA9
ENSG00000167196	H3BRE0
ENSG00000153814	F8WCD3
ENSG00000187783	
ENSG00000105290	
ENSG00000205542	A2VCK8
ENSG00000205542	A2VCK8
ENSG00000146233	
ENSG00000176261	H7C3R6
ENSG00000196118	H3BNW1
ENSG00000205542	A2VCK8
ENSG00000167196	
ENSG00000176261	A0A087WUU3
ENSG00000134905	H0YFF0
ENSG00000176261	D3DPQ2
ENSG00000112459	A0A126GW10
ENSG00000163930	A0A024R305
ENSG00000167196	
ENSG00000187783	
ENSG00000163930	H7C4V7
ENSG00000176261	A0A087WTK6
ENSG00000134905	A0A087WWV1
ENSG00000105290	K7EMS1
ENSG00000162976	C9J4B6
ENSG00000170920	A0A126GVR4
ENSG00000167196	H3BTH6
ENSG00000187514	
ENSG00000105290	B7Z4G8
ENSG00000163930	F8W6N3
ENSG00000167196	H3BUC1
ENSG00000146233	A0A087WTD2
ENSG00000169218	
ENSG00000105290	K7ELK0
ENSG00000167196	H3BVA4
ENSG00000105290	K7EQJ4
ENSG00000163930	H0Y8E8
ENSG00000167196	H3BTR7
ENSG00000014824	D6R9M6
ENSG00000228867	H0Y6T6
ENSG00000105290	K7EMN4
ENSG00000152240	K7EK72
ENSG00000234280	A0A140T9M2
ENSG00000187492	H7C5B2
ENSG00000105290	S4R3U6
ENSG00000187514	B8ZZQ6
ENSG00000083799	A0A024R6T1
ENSG00000234280	A0A140T9Y3
ENSG00000231737	Q2L6I0
ENSG00000152240	K7EQT8
ENSG00000178662	E7EN18
ENSG00000113240	
ENSG00000178662	B8ZZD9
ENSG00000110756	
ENSG00000145949	
ENSG00000113240	E7ES88
ENSG00000187492	H7C4N6
ENSG00000169218	
ENSG00000152240	K7EM54
ENSG00000152240	K7EKH4
ENSG00000186132	
ENSG00000228867	
ENSG00000206418	
ENSG00000163930	F8WEY5
ENSG00000186132	
ENSG00000164106	Q6FGG5
ENSG00000119711	A0A024R6G4
ENSG00000169218	
ENSG00000178662	
ENSG00000163930	C9J7L9
ENSG00000187514	B8ZZW7
ENSG00000135945	
ENSG00000249581	
ENSG00000163930	Q96TC6
ENSG00000183160	
ENSG00000152240	K7EM54
ENSG00000187514	H7C2N1
ENSG00000178662	J3KQ49
ENSG00000178662	
ENSG00000187514	H7C031
ENSG00000183160	F8VS22
ENSG00000196118	H0YGC5
ENSG00000164106	D6RD99
ENSG00000169218	
ENSG00000181856	
ENSG00000183160	F8W0W9
ENSG00000183160	F8VZL0
ENSG00000144554	
ENSG00000186132	
ENSG00000162976	
ENSG00000186132	
ENSG00000273514	
ENSG00000083444	Q5JXB7
ENSG00000214929	
ENSG00000144554	F8WE37
ENSG00000186132	C9JTA8
ENSG00000083799	
ENSG00000110756	
ENSG00000162976	G5E9P4
ENSG00000169689	J3QR35
ENSG00000110756	
ENSG00000129353	K7ESF5
ENSG00000180549	
ENSG00000135945	
ENSG00000113240	Q68D95
ENSG00000092929	K7EN29
ENSG00000144554	A0A024R2G2
ENSG00000162976	B5MC27
ENSG00000178171	
ENSG00000144554	
ENSG00000089225	
ENSG00000228867	
ENSG00000083799	A0A024R6T1
ENSG00000168827	E5KND5
ENSG00000178171	C9J4B8
ENSG00000168135	A0A024R1L8
ENSG00000181856	
ENSG00000168827	C9IZ01
ENSG00000083799	J3KRR7
ENSG00000228867	
ENSG00000181856	I3L2R4
ENSG00000083799	H3BSW9
ENSG00000178171	C9JS07
ENSG00000128394	
ENSG00000181856	I3L1S2
ENSG00000162976	H7C493
ENSG00000178171	
ENSG00000114857	A8K7K2
ENSG00000083799	H3BPZ5
ENSG00000233801	A0A0A0MSN9
ENSG00000119711	
ENSG00000181856	F5H081
ENSG00000168827	F8WAU4
ENSG00000119711	G3V4Z4
ENSG00000233801	A2ABK4
ENSG00000162976	
ENSG00000114857	A8K7K2
ENSG00000134905	H0YGF2
ENSG00000233801	A0A0G2JI50
ENSG00000114857	C9JMM5
ENSG00000083799	A0A024R6T1
ENSG00000113240	E7EWJ6
ENSG00000144554	H7BZJ7
ENSG00000233801	A0A0A0MT02
ENSG00000173064	J3KPF0
ENSG00000168827	
ENSG00000128394	
ENSG00000187492	
ENSG00000103197	
ENSG00000233801	E7ENC7
ENSG00000179314	I3NI40
ENSG00000113240	Q6P090
ENSG00000176358	
ENSG00000168827	C9JA25
ENSG00000282151	A0A0B4J1X8
ENSG00000165805	
ENSG00000083799	
ENSG00000187492	
ENSG00000103197	
ENSG00000225103	
ENSG00000187492	E9PFE8
ENSG00000083799	H3BS09
ENSG00000165805	F8VSD7
ENSG00000156504	
ENSG00000133606	
ENSG00000134905	H0YFV1
ENSG00000274965	A0A0G2JN34
ENSG00000152240	
ENSG00000005007	A0A024R7L5
ENSG00000274965	A0A0G2JMR4
ENSG00000198894	
ENSG00000168827	H7C5M4
ENSG00000083799	J3QKR2
ENSG00000152240	K7ES67
ENSG00000134905	F5H579
ENSG00000165805	F8VXH4
ENSG00000113240	B7ZL31
ENSG00000198894	G3V4V0
ENSG00000274965	A0A0G2JMJ5
ENSG00000099834	
ENSG00000083799	I3L117
ENSG00000274965	A0A0G2JPN6
ENSG00000089225	
ENSG00000103197	X5D7Q2
ENSG00000173064	V9GYT9
ENSG00000134905	F5H623
ENSG00000198894	G3V310
ENSG00000144554	A0A024R2G2
ENSG00000135945	F8WCR0
ENSG00000145248	
ENSG00000144554	F8WE37
ENSG00000198894	G3V405
ENSG00000243729	A0A126GV99
ENSG00000269405	
ENSG00000243729	A0A126GV99
ENSG00000115998	
ENSG00000156504	
ENSG00000005007	A0A024R7L8
ENSG00000089225	
ENSG00000198894	G3V5Y7
ENSG00000169689	J3QR01
ENSG00000196118	H3BTQ9
ENSG00000176358	
ENSG00000115998	
ENSG00000176358	
ENSG00000263229	
ENSG00000198894	G3V5J4
ENSG00000089225	
ENSG00000187699	C9JS57
ENSG00000176358	
ENSG00000115998	C9JJF4
ENSG00000135945	H7C263
ENSG00000176358	
ENSG00000198894	G3V3Y7
ENSG00000114857	A0A087WYW3
ENSG00000269405	
ENSG00000186638	
ENSG00000196118	
ENSG00000169689	
ENSG00000103197	
ENSG00000186638	
ENSG00000187699	
ENSG00000115998	C9JZF3
ENSG00000186572	
ENSG00000187699	H7BZ15
ENSG00000116288	V9HWC2
ENSG00000103197	
ENSG00000196118	
ENSG00000113240	A0A087WX74
ENSG00000135945	C9JPS2
ENSG00000115998	C9JKD5
ENSG00000187699	
ENSG00000176358	D6RAS6
ENSG00000204692	D2XT27
ENSG00000282401	A0A0J9YXX1
ENSG00000204692	D2XT27
ENSG00000115998	C9J4L7
ENSG00000076201	R4GMM7
ENSG00000196118	F5H7A8
ENSG00000115998	C9JS43
ENSG00000156504	
ENSG00000187699	
ENSG00000115998	C9JK51
ENSG00000156504	G1UD79
ENSG00000099834	E9PMY2
ENSG00000187699	
ENSG00000169689	
ENSG00000115998	C9J5U1
ENSG00000169689	
ENSG00000156504	G1UD80
ENSG00000133606	F8WAS8
ENSG00000115998	C9JV10
ENSG00000116288	V9HWC2
ENSG00000143315	
ENSG00000112378	
ENSG00000116288	V9HWC2
ENSG00000129170	A2TDB8
ENSG00000116288	K7ELW0
ENSG00000103966	A0A024R9N6
ENSG00000099834	
ENSG00000129170	A2TDB8
ENSG00000283288	A0A1B0GW64
ENSG00000282204	A0A580
ENSG00000116288	V9HWC2
ENSG00000116288	V9HWC2
ENSG00000076201	C9JD91
ENSG00000173064	F8VU57
ENSG00000133606	
ENSG00000156504	G1UD79
ENSG00000116288	K7EN27
ENSG00000133606	H7C4H5
ENSG00000157150	
ENSG00000133606	C9JYI0
ENSG00000179314	
ENSG00000179314	I3L3E6
ENSG00000133606	F8WBJ4
ENSG00000173064	F8VWT9
ENSG00000179314	I3L2Y9
ENSG00000181873	
ENSG00000099834	E9PLX6
ENSG00000133606	
ENSG00000179314	
ENSG00000099834	E9PPW2
ENSG00000133606	C9IY57
ENSG00000099834	E9PKR2
ENSG00000215425	Q5STU3
ENSG00000167333	
ENSG00000136827	
ENSG00000111670	
ENSG00000179314	I3L127
ENSG00000133606	C9J031
ENSG00000179314	A0A1B0GXC0
ENSG00000133606	C9JYX8
ENSG00000111670	H0YIU2
ENSG00000167333	E9PJJ9
ENSG00000111670	H0YIK3
ENSG00000123349	
ENSG00000133606	F8WEY8
ENSG00000169689	J3QRS1
ENSG00000099834	
ENSG00000104472	
ENSG00000146859	
ENSG00000133606	C9IZP5
ENSG00000163217	
ENSG00000179314	I3L0U0
ENSG00000117519	
ENSG00000111670	
ENSG00000133606	H7C588
ENSG00000226618	
ENSG00000179314	I3L3G4
ENSG00000111670	H0YIE6
ENSG00000104472	E5RGS9
ENSG00000179314	
ENSG00000130758	
ENSG00000179314	
ENSG00000104472	H0YBX4
ENSG00000060140	
ENSG00000112461	
ENSG00000112461	
ENSG00000204965	
ENSG00000167333	E9PP83
ENSG00000060140	H0YGL5
ENSG00000111670	Q9BUA5
ENSG00000104472	H0YBP8
ENSG00000117519	E9PDU6
ENSG00000111670	F8VQW2
ENSG00000060140	F5H2I9
ENSG00000154277	D6RF53
ENSG00000106462	
ENSG00000060140	F5H366
ENSG00000130758	M0R0A7
ENSG00000204965	
ENSG00000060140	F5GZF6
ENSG00000167333	E9PR29
ENSG00000117519	
ENSG00000060140	F5H4G3
ENSG00000166181	
ENSG00000204965	
ENSG00000240008	
ENSG00000226618	
ENSG00000131153	
ENSG00000117519	
ENSG00000227565	
ENSG00000183960	
ENSG00000131153	M0R043
ENSG00000130758	M0R365
ENSG00000131153	M0QXS3
ENSG00000274965	A0A0A0MTR0
ENSG00000047932	
